,datum,mesec,max alt,vzhod az,vzhod,zahod az,zahod,dt
130,2023-05-11T23:59:00,5,61.31030293895277,62.58160570235278,3.4833333333333334,297.9262244724639,18.35,14.866666666666667
131,2023-05-12T23:59:00,5,61.56466198298611,62.05714330746111,3.45,298.2742821734528,18.366666666666667,14.916666666666666
132,2023-05-13T23:59:00,5,61.81396686458333,61.717140414530554,3.4333333333333336,298.61695596259165,18.383333333333333,14.95
133,2023-05-14T23:59:00,5,62.058134129941664,61.37891580326111,3.4166666666666665,299.13736581446943,18.416666666666668,15.0
134,2023-05-15T23:59:00,5,62.297080920566664,61.04251909414167,3.4,299.46913657903053,18.433333333333334,15.033333333333333
135,2023-05-16T23:59:00,5,62.530725377402774,60.525254660277774,3.3666666666666667,299.7954437901139,18.45,15.083333333333334
136,2023-05-17T23:59:00,5,62.75898672945,60.19269997969166,3.35,300.11627434323333,18.466666666666665,15.116666666666667
137,2023-05-18T23:59:00,5,62.98178515921389,59.86213704190833,3.3333333333333335,300.61486004017223,18.5,15.166666666666666
138,2023-05-19T23:59:00,5,63.19904160473611,59.53362747431111,3.3166666666666664,300.92468892754727,18.516666666666666,15.2
139,2023-05-20T23:59:00,5,63.41067766253333,59.20723418920556,3.3,301.2290343111472,18.533333333333335,15.233333333333333
140,2023-05-21T23:59:00,5,63.616615690991665,58.883020510080556,3.283333333333333,301.5279002508583,18.55,15.266666666666667
141,2023-05-22T23:59:00,5,63.816779104661116,58.56104933834166,3.2666666666666666,301.82129340965554,18.566666666666666,15.3
142,2023-05-23T23:59:00,5,64.01109276658056,58.24138246136389,3.25,302.1092229457,18.583333333333332,15.333333333333334
143,2023-05-24T23:59:00,5,64.19948336992222,57.924080072605555,3.2333333333333334,302.3917005762472,18.6,15.366666666666667
144,2023-05-25T23:59:00,5,64.38189919597221,57.60920051269444,3.216666666666667,302.85207498823894,18.633333333333333,15.416666666666666
145,2023-05-26T23:59:00,5,64.55839846207222,57.29680017,3.2,303.12369024765,18.65,15.45
146,2023-05-27T23:59:00,5,64.72878270510833,56.98693345884445,3.183333333333333,303.38991007102777,18.666666666666668,15.483333333333333
147,2023-05-28T23:59:00,5,64.89298796102779,56.86262622504722,3.183333333333333,303.6507577274055,18.683333333333334,15.5
148,2023-05-29T23:59:00,5,65.05095301411666,56.55805522136944,3.1666666666666665,303.9062592599472,18.7,15.533333333333333
149,2023-05-30T23:59:00,5,65.20261961591945,56.25617778270278,3.15,304.15644333440275,18.716666666666665,15.566666666666666
150,2023-05-31T23:59:00,5,65.34793274766389,55.95703908751945,3.1333333333333333,304.2179576095333,18.716666666666665,15.583333333333334
151,2023-06-01T23:59:00,6,65.48684085441667,55.84375738528611,3.1333333333333333,304.45757421742223,18.733333333333334,15.6
152,2023-06-02T23:59:00,6,65.61934926466111,55.550329630844445,3.1166666666666667,304.69196657224165,18.75,15.633333333333333
153,2023-06-03T23:59:00,6,65.74557293226388,55.442825426863884,3.1166666666666667,304.92117116924726,18.766666666666666,15.65
154,2023-06-04T23:59:00,6,65.86526824392222,55.155288414716665,3.1,305.145225744425,18.783333333333335,15.683333333333334
155,2023-06-05T23:59:00,6,65.97839325392222,55.05376881804444,3.1,305.36416906681114,18.8,15.7
156,2023-06-06T23:59:00,6,66.08490576310832,54.77228647939722,3.0833333333333335,305.57804126015,18.816666666666666,15.733333333333333
157,2023-06-07T23:59:00,6,66.18476267364167,54.676954615275,3.0833333333333335,305.60341583122505,18.816666666666666,15.733333333333333
158,2023-06-08T23:59:00,6,66.27802912389167,54.40169792449444,3.066666666666667,305.80719960137503,18.833333333333332,15.766666666666667
159,2023-06-09T23:59:00,6,66.36477221648889,54.312775804505556,3.066666666666667,306.00604405039724,18.85,15.783333333333333
160,2023-06-10T23:59:00,6,66.44474127304167,54.22712016388611,3.066666666666667,306.0165372866028,18.85,15.783333333333333
161,2023-06-11T23:59:00,6,66.51789779443334,54.14480686498889,3.066666666666667,306.2055832066083,18.866666666666667,15.8
162,2023-06-12T23:59:00,6,66.58420724988055,53.88282650538889,3.05,306.3898772867806,18.883333333333333,15.833333333333334
163,2023-06-13T23:59:00,6,66.64373496134445,53.80746726724444,3.05,306.3859552167278,18.883333333333333,15.833333333333334
164,2023-06-14T23:59:00,6,66.69662732725556,53.73568316244167,3.05,306.56086410119724,18.9,15.85
165,2023-06-15T23:59:00,6,66.74259962678333,53.66755855004444,3.05,306.5477168971167,18.9,15.85
166,2023-06-16T23:59:00,6,66.78163244737222,53.60317857891945,3.05,306.5301258691111,18.9,15.85
167,2023-06-17T23:59:00,6,66.81370982509722,53.54262857563055,3.05,306.6915034558222,18.916666666666668,15.866666666666667
168,2023-06-18T23:59:00,6,66.83902800126388,53.485993382222226,3.05,306.6651477343972,18.916666666666668,15.866666666666667
169,2023-06-19T23:59:00,6,66.85753962508333,53.433356679580555,3.05,306.81799886778055,18.933333333333334,15.883333333333333
170,2023-06-20T23:59:00,6,66.86906880248888,53.38480033349167,3.05,306.78321185529165,18.933333333333334,15.883333333333333
171,2023-06-21T23:59:00,6,66.8736123774361,53.52357618819445,3.066666666666667,306.7443677215917,18.933333333333334,15.866666666666667
172,2023-06-22T23:59:00,6,66.871171049125,53.48347482031111,3.066666666666667,306.7015422256083,18.933333333333334,15.866666666666667
173,2023-06-23T23:59:00,6,66.86210145775,53.44769297651944,3.066666666666667,306.65481145555833,18.933333333333334,15.866666666666667
